name,lat,long,review,cusine,num_rate,cost_one,Location
Crepito,12.99746973,77.54508164,153,"pizza, burger, sandwich, fast food, chinese, street food, beverages, desserts",4,200,rajajinagar
Esplanade,12.97867312,77.63657548,1900,"bengali, mughlai, seafood, desserts",4.2,200,indiranagar
New Punjabi Dhaba,13.03256937,77.5666694,181,"north indian, chinese, beverages",4.2,200,yeshwantpur
New A1 Chicken Biryani Point,12.9902257,77.5458035,28,"biryani, chinese",4.1,200,rajajinagar
Kolkata Famous Kati Rolls,13.02789511,77.60439064,1314,rolls,3.9,200,rt nagar
Hotel New Panchavati,12.9727354,77.53793154,81,"north indian, chinese, biryani, south indian, mughlai, bbq, bengali, sichuan",3.7,200,vijay nagar
Connie's Restaurant & Steakhouse,13.01491951,77.63306628,1573,"steak, continental, italian, american, burger, desserts, beverages",4.1,200,kammanahalli
Royal Garden Family Restaurant,13.03594811,77.5252068,87,"chinese, mughlai, north indian, biryani",3.9,150,peenya
Om Sai Ram Food Junction,13.03093029,77.56219547,1332,"north indian, chinese, biryani",3.7,150,new bel road
Mint Masala,13.00685133,77.57880338,639,"chinese, north indian, desserts, beverages",4.1,150,sadashiv nagar
The Taste Hub,13.0229853,77.5922941,61,"fast food, biryani, lebanese, beverages",3.5,150,rt nagar
Jaggery Cafe,13.03068269,77.55980562,75,"healthy food, momos, sandwich, fast food, beverages",3.7,150,yeshwantpur
Slay Coffee Bar,12.97142,77.6007013,7,coffee,4.6,150,st. marks road
ATH - All Things Healthy!,13.03715315,77.56479209,218,healthy food,4,150,sanjay nagar
Rice Sambar,13.01934075,77.56181158,11,"rolls, south indian, momos",2.9,150,yeshwantpur
Cold Stone Creamery,12.981508,77.563192,36,"ice cream, desserts, waffle, beverages, shake",4,150,rajajinagar
Amogha Sagar Grand,12.98693747,77.53993113,10,"south indian, chinese, fast food, shake, beverages",4,150,basaveshwara nagar
Udupi Ruchi,12.98584988,77.55230214,86,"south indian, north indian, chinese, street food, beverages, shake, sichuan",4,150,rajajinagar
PVR Cafﾃｩ,13.01077172,77.55501587,41,"burger, sandwich, fast food",3.2,150,malleshwaram
Veg Daawat By Behrouz,12.9896094,77.5721166,17,"biryani, mughlai, north indian",4,500,seshadripuram
Cool City,13.01942,77.561895,4117,"north indian, chinese, rolls, beverages",3.1,500,malleshwaram
Pulusu,13.03586482,77.56689437,169,"andhra, south indian, biryani",3.7,500,new bel road
Sikandar,12.97554354,77.60584977,259,"rolls, kebab, north indian, desserts",4.6,500,mg road
Appu Biryani Centre,13.002017,77.525514,0,"biryani, south indian, north indian",-,500,near basaveshwara nagar
Garden Kabab Corner,13.01907615,77.55743623,26,"mughlai, north indian, seafood, kebab",3.6,500,yeshwantpur
Hotel Chandrika,12.9906549,77.5929618,241,"south indian, north indian, chinese, street food, fast food, biryani, desserts, beverages",4.1,500,cunningham road
Hotel Nalapaka,12.99843052,77.5522951,870,"south indian, beverages",4.1,500,rajajinagar
3 Mangos,12.9992207,77.6156156,404,"ice cream, desserts, shake",4.1,500,frazer town
Hatch,12.99380984,77.57149972,553,"south indian, mangalorean, seafood, beverages, chinese, continental, biryani, bar food",3.7,500,malleshwaram
Kutumba Kitchen,13.0344871,77.56888964,136,"biryani, south indian",4.3,300,new bel road
Bong Connection,13.03010094,77.56247073,51,"chinese, north indian, bengali, sichuan",4.1,300,yeshwantpur
Signature Wraps & Rolls By Faasos,13.0033,77.5585,0,"rolls, wraps",-,300,malleshwaram
House of Mughals,12.983541,77.548758,12,"mughlai, biryani, kebab, north indian, bbq, desserts",3.5,300,rajajinagar
Fish Land KSCFF,13.01208525,77.53577504,6,"seafood, south indian",3.8,300,rajajinagar
Chin Lung Resto Bar,13.03001111,77.5705529,823,"bar food, chinese, north indian",4.1,300,new bel road
Maarish Food Joint,13.01717304,77.531625,559,"chinese, north indian, sichuan",3.9,300,rajajinagar
Kolkata Victoria Chat House,13.02498859,77.59265542,98,"street food, south indian",4.1,300,rt nagar
Boobacha,13.0014654,77.5810154,69,"bubble tea, shake, waffle",3.6,300,sankey road
Fit Feast,13.025871,77.561251,2753,"salad, healthy food, continental, rolls",4,300,yeshwantpur
Sangam House Of Kebabs,12.96442811,77.55462527,43,"biryani, chinese, north indian, mughlai",4,300,vijay nagar
Grand Foodies Restaurant,12.99258964,77.59219263,43,"biryani, chinese, kebab, rolls",3.9,100,vasanth nagar
Pizza Brew House,13.03007317,77.57062498,209,"pizza, fast food",3.9,100,new bel road
Shyam Mishra Juice Centre,12.97063,77.5781,134,"beverages, juices",4.1,100,majestic
Midnight Eats,12.9859546,77.6050501,2643,"rolls, north indian, chinese, beverages, sichuan",4,100,shivajinagar
Trattoria By Toscano,12.9749375,77.6029375,8,"italian, continental, healthy food, desserts, salad, shake, seafood",4,100,church street
Happy Hours,12.98711291,77.57859651,53,"south indian, sandwich, pizza, fast food, shake, juices",4,100,seshadripuram
Lassi 'n' Mock,13.0281861,77.5726316,83,"desserts, beverages, ice cream, sandwich, salad, shake, juices, healthy food",4,100,sanjay nagar
Baf's Cafe,12.99811102,77.54077837,55,"chinese, juices, fast food, momos, north indian, desserts, beverages",4,100,basaveshwara nagar
Nizam's Kitchens,13.03917395,77.56407201,381,"biryani, mughlai, andhra, hyderabadi, south indian, north indian",3.3,150,new bel road
MM Prashanth Hotel,13.00808649,77.55481604,64,"biryani, south indian, north indian, street food",4,150,rajajinagar
Queens Restaurant,13.02863104,77.57194899,16,"north indian, fast food, street food, desserts, beverages",4.3,150,new bel road
New Govind Rao Military Hotel,12.97276318,77.57022366,158,"south indian, mughlai",3.8,150,majestic
22 Se Srabon,13.041049,77.5541761,246,"bengali, north indian",3.9,150,new bel road
LM Paradise Cuisines And Cafe,13.03404251,77.59678926,170,"north indian, mughlai, chinese, sichuan",3.4,150,rt nagar
A1 Ambur Chicken Biriyani Point,13.01929077,77.55793646,583,"biryani, tamil, kebab",3.5,150,yeshwantpur
Royal Savera Family Restaurant,13.00067581,77.61529852,60,"north indian, mughlai, chinese, rolls",4.1,150,frazer town
Papa Roll's,13.01940248,77.56187294,1819,"fast food, chinese, north indian, street food, beverages, rolls, momos",3.3,150,yeshwantpur
Lakshmi Juice Centre,12.98987258,77.57403703,182,"beverages, juices, ice cream, shake",4.4,150,seshadripuram
Holy Doh!,12.96922446,77.60641471,235,"pizza, sandwich",4,150,brigade road
GFC Biryani,13.0297735,77.578168,0,"biryani, kebab",4.1,100,sanjay nagar
Bowl 99,13.036586,77.556441,30,"north indian, desserts",3.3,100,yeshwantpur
V Cafe- Meals By PVR,13.01084979,77.55497664,90,"burger, sandwich, fast food",3.3,100,malleshwaram
Fat Cat Pizza Company,12.9790063,77.6331316,225,pizza,4.3,100,indiranagar
Asia Seven,12.991711,77.570636,0,"chinese, momos, asian, sichuan, thai, beverages",4,100,malleshwaram
Candice's Gourmet Sandwiches,12.98108783,77.63718165,592,"sandwich, salad, american, beverages, desserts",4.1,100,indiranagar
Mane Holige Kuruku Thindi,12.99930244,77.57253136,54,mithai,4,100,malleshwaram
Bombay Kulfi &  Rabri,12.9572709,77.5872362,214,ice cream,4.4,100,shanti nagar
Dil Tiffins,12.975115,77.578706,18,"south indian, beverages",3.8,100,majestic
Green Cravings,12.9928398,77.5563812,26,"healthy food, continental",3.6,100,rajajinagar
Ambur Biriyani House,13.02088747,77.5584843,173,biryani,4.1,100,yeshwantpur
Khichdi Kahani,12.963444,77.567153,6,"desserts, healthy food",3.3,300,basavanagudi
Edesia by Freshmenu,12.99257364,77.55674925,283,"bakery, desserts",3.9,300,rajajinagar
Ice Fort,12.98673622,77.53992442,58,"ice cream, desserts, beverages, shake, sandwich",4.5,300,basaveshwara nagar
Sree Ganesha Fruit Juice Centre,12.99548315,77.61400938,0,"beverages, juices, shake",-,300,frazer town
Delhi Dhaba,13.0341113,77.5966914,280,"north indian, chinese, mughlai, sichuan",3.7,300,rt nagar
The Happy Fields Kitchen,13.03983354,77.5525975,94,"andhra, chinese",4.3,300,new bel road
Annapoorneswari Dose Corner,12.99106515,77.54079076,37,south indian,3.7,300,basaveshwara nagar
Armani Kitchen,13.01820561,77.59202801,514,"chinese, north indian, rolls, lebanese, biryani, sichuan",4.2,300,rt nagar
Thin Tony's Pizza,12.9701936,77.639017,40,"pizza, italian, american, beverages",4.1,300,indiranagar
The Celebration Cakes And Desserts,13.03316,77.566121,45,bakery,4,300,malleshwaram
Charminar Kabab Paradise,13.00051084,77.61504605,151,"north indian, chinese, rolls",3.8,300,frazer town
Protein Chef,13.03715315,77.56479209,29,"north indian, healthy food",3.5,300,sanjay nagar
Starboy Pizza & Shakes,13.03790814,77.56854015,38,"pizza, italian, desserts, beverages",3.9,300,new bel road
Eden Park,12.98308793,77.59860009,787,"andhra, biryani, chinese, north indian, seafood, south indian, sichuan",4,300,cunningham road
Slurpy Shakes,12.99222538,77.59426497,16,"beverages, ice cream, desserts",3.6,300,vasanth nagar
CupCake Noggins By CakeZone,13.028913,77.578968,22,"bakery, desserts",3.2,300,sanjay nagar
Vaibhav Biryani,12.99866704,77.55036592,448,biryani,4.3,300,rajajinagar
Gourmet Ice Cream Cakes By Baskin Robbins,13.011576,77.555428,8,"bakery, desserts, ice cream",4.1,300,malleshwaram
Shamsi's Rolls & Kebabs,13.00488181,77.60311961,97,"shawarma, north indian, chinese, mughlai, biryani, rolls, shake",3.8,300,frazer town
Nammura Naati Mane,13.0274324,77.5763795,12,"south indian, biryani",4,300,near sanjay nagar
Park Street,13.0351467,77.5636567,122,"north indian, bengali, chinese, street food, rolls, biryani, mishti",3.6,300,new bel road
Shree Sagar Veg Fast Food,12.97529817,77.5789234,7,"street food, beverages, shake",4.3,300,majestic
Sri Krishna Delicacy,13.02653695,77.58722713,127,"south indian, north indian",3.9,300,rt nagar
Hotel Karnataka,12.98389816,77.52856124,492,"south indian, chinese, seafood, north indian",3.8,100,magadi road
S M Sea Fishes,13.0232771,77.5923746,53,"fast food, kebab",4.2,100,rt nagar
Tasty Munch,13.00448,77.54983988,53,"fast food, sandwich, pizza, chinese, beverages, shake",3.9,100,rajajinagar
AR Cafe,13.015796,77.529576,222,"burger, pasta, pizza, sandwich, rolls, fast food, shake",3.9,100,peenya
Sri Ranganatha Military Hotel,12.95881287,77.56940659,9,south indian,3.9,100,basavanagudi
Naaan Veg Ootada Mane,13.01937897,77.56188534,5709,"north indian, mangalorean, seafood",3.1,100,yeshwantpur
Desi Vdesi,12.97550041,77.60324568,199,"north indian, fast food, beverages, shake, desserts",3.9,100,church street
Haji Ali Juice Centre,13.00085973,77.61305317,27,"beverages, desserts, ice cream, pizza",4,100,frazer town
Tawa Tandoor,13.04097825,77.56285228,327,"north indian, chinese, desserts, beverages",4.3,100,new bel road
Cafe Noir,13.01116633,77.55438421,1403,"continental, italian, mexican, french, waffle, beverages, desserts",4.3,100,malleshwaram
Smokin Burg,12.99540343,77.6141854,211,"burger, pizza, fast food, desserts, beverages, shake",4,100,frazer town
Sree Ganesha Fruit Juice Center,13.02987164,77.56201945,3,"beverages, juices, shake",4.2,500,new bel road
Infinitea Tea Room & Tea Store,12.98708894,77.59473488,944,"italian, european, healthy food, seafood, desserts, tea, shake",4.3,500,shivajinagar
Mysuru Sri Hanumanthu Palav,12.98684142,77.53722176,4,"mughlai, north indian",3.9,500,basaveshwara nagar
Andhra Meal Co,13.00617631,77.53518993,38,"andhra, desserts",3.8,500,basaveshwara nagar
Mubarak Restaurant,12.97758452,77.54379116,4,"north indian, chinese, kebab, sichuan",4,500,rajajinagar
Peppy Parathas & Rolls by Chai Point,13.0085283,77.5693717,7,"fast food, north indian, rolls, healthy food",3.9,500,malleshwaram
Venus Bar And Restaurant,13.02450286,77.54811656,151,"north indian, fast food, chinese, seafood, sichuan",3.9,500,yeshwantpur
Pebo,13.0290496,77.5707409,280,"italian, mediterranean, mexican, turkish",4,500,near sanjay nagar
Nandini Swadista Loka,13.0125459,77.5524881,18,"north indian, chinese, south indian, ice cream, desserts, juices, beverages, shake",3.5,500,rajajinagar
Heavenly,13.02805745,77.60468502,486,healthy food,4.2,500,hebbal
Tarangini,13.0313714,77.5701992,15,"andhra, north indian",4.1,250,sanjay nagar
Sri Ramji Sweet And Chats,13.0101335,77.5948793,193,"mithai, street food",3.8,250,rt nagar
Tasty Food,13.03118833,77.5623041,20,"chinese, north indian, south indian, momos, rolls, fast food, sichuan",3.7,250,yeshwantpur
Ipsha's Kitchen,12.9768299,77.557153,204,"sandwich, fast food, pizza, salad, finger food, burger, wraps",4,250,rajajinagar
The Punjabi Kitchen,13.0308946,77.5622675,15,"north indian, beverages",3.4,250,yeshwantpur
Bheema's,12.97523381,77.60391086,871,"chinese, north indian, mughlai",4.2,250,church street
Juice Adda,12.9993419,77.5494216,10,"rolls, fast food, chinese",-,250,rajajinagar
S G Rao・・s Military Hotel,12.96756568,77.57093344,147,"south indian, biryani",4,250,majestic
Balaji Kabab Corner - Gowdru Natti Style,13.02794966,77.56133985,134,"south indian, north indian, kebab, biryani",4.2,250,yeshwantpur
Sorbetto,13.04263852,77.57982293,176,"ice cream, desserts, shake, pancake, beverages",3.9,250,sanjay nagar
Abhiruchi Hindu Military Hotel,13.00798946,77.5711745,61,"south indian, north indian",3.9,250,malleshwaram
The Grill & Cheese Cafe,12.99514175,77.61440635,31,"continental, fast food",4.3,250,frazer town
Hotel New Grand,12.97387238,77.57039063,10,"north indian, chinese, south indian, sichuan",4,150,majestic
Savera Lassi Shop,12.9852366,77.6035035,129,"beverages, desserts, fast food, street food, ice cream",3.7,150,shivajinagar
Dolci Desserts,12.98649381,77.59503677,828,"cafe, desserts, italian, fast food, beverages, shake",4.3,150,cunningham road
Kingsway Restaurant,12.98596815,77.60500152,411,"north indian, mughlai, fast food, biryani, sichuan",4,150,shivajinagar
Karachi Bakery,13.0278406,77.5734986,31,"bakery, fast food, sandwich, burger, waffle, desserts",4.6,150,sanjay nagar
Salt Mango Tree,12.96975832,77.6388235,390,"kerala, biryani, south indian, seafood, desserts, beverages",3.6,150,indiranagar
Northwind,12.99796728,77.58138735,108,"chinese, north indian, mughlai, fast food",4.1,150,seshadripuram
Pattegar Donne Biriyani,12.97157294,77.54698802,9,"chinese, north indian, rolls, biryani, desserts",3.9,150,vijay nagar
Shree Swathi Cafe,13.0023607,77.5530066,44,"north indian, chinese, biryani, beverages",4,150,rajajinagar
Shezan,12.98717563,77.59479906,666,"chinese, continental, north indian, mughlai, fast food, sichuan",3.7,150,cunningham road
De Zyka Cafe,12.9827406,77.6106452,10,"fast food, street food, rolls, beverages, shake",-,150,shivajinagar
Badmaash,12.97225415,77.59615961,539,"north indian, mughlai, biryani, south indian, beverages, desserts",4.2,150,near lavelle road
Himadri Ice Cream,12.9748839,77.57553812,49,"ice cream, desserts",4,100,majestic
Robin Brown Ice Creams,12.98694988,77.53739342,24,"ice cream, desserts, beverages",4.1,100,rajajinagar
Hard Rock Cafe,12.97595324,77.60161858,6612,"american, continental, fast food, beverages",4.3,100,st. marks road
Tandoor,12.97398445,77.61245873,1581,"north indian, mughlai, kebab",3.8,100,mg road
The Rice Bowl,12.97474472,77.59957675,953,"asian, chinese, sichuan, seafood, desserts",3.7,100,lavelle road
The Royal Corner - Pai Viceroy,12.93606929,77.58385666,833,"north indian, chinese, shake, desserts",4,100,jayanagar
Combos Jumbos Mumbos,13.01932376,77.56185316,21,"fast food, rolls, momos",3.1,100,yeshwantpur
Green Theory,12.96836942,77.60290705,3200,"italian, continental, thai, healthy food, beverages, shake, desserts",4.3,100,near residency road
INOX,12.99201107,77.57033698,17,"fast food, street food",3.7,100,malleshwaram
Soda Bottle Opener Wala,12.97061172,77.59761672,4576,"parsi, north indian, fast food, finger food, desserts, beverages",3.9,100,lavelle road
Facecake,13.02267067,77.60157634,303,"bakery, desserts",3.8,100,rt nagar
Soroush Biryani,12.99291536,77.55662385,217,"biryani, north indian, mughlai",3.2,100,rajajinagar
Mitti Cafe,13.0355392,77.5319307,482,"cafe, north indian, pizza, street food, beverages",3.7,100,peenya
Spices Food Joint,12.97984765,77.55376395,46,"chinese, biryani, north indian",4,100,rajajinagar
Bharath Restaurant,13.0519854,77.55181666,47,"north indian, mughlai, chinese, rolls",4,100,jalahalli
Karavali Deluxe,13.01908726,77.55718645,38,"north indian, mughlai, chinese",4.4,100,yeshwantpur
Lazio Steaks & More,12.99753344,77.61456225,155,"continental, chinese, steak, sichuan",4,100,frazer town
World Brew Cafe,13.02998041,77.56312519,50,"cafe, continental, fast food, desserts, beverages",4.1,100,new bel road
Taste Of Kolkata,13.0410733,77.5541541,400,"biryani, bengali",3.7,100,new bel road
Xpress Rolls,12.977125,77.545437,99,"rolls, momos",3.6,100,vijay nagar
Taiyvan's,13.0269763,77.5860911,101,"chinese, thai, seafood, malaysian, sichuan",3.8,100,rt nagar
A1 Chicken Biryani Point,13.026231,77.588799,0,"biryani, north indian",-,100,rt nagar
The Best Snacks Adda,13.03082609,77.56227996,127,"north indian, chinese, south indian, bengali",4.3,100,new bel road
Shalimar Family Restaurant,12.98587373,77.60514703,4,"north indian, chinese, mughlai",3.8,100,shivajinagar
Socialize,12.9924928,77.5391731,400,"cafe, italian, continental, healthy food, fast food, beverages, desserts, shake",4.2,250,basaveshwara nagar
Kitty's Corner,13.02929086,77.56186489,7,"fast food, burger, wraps, shake, beverages",4.2,250,yeshwantpur
